GeneA GeneB
5210 22796
22827 5106
5538 23635
109 8518
1456 22827
6387 1163
84844 7088
162699 6812
811 7431
3226 102
3490 26136
6696 5157
5198 1465
8607 7020
196 7416
3927 1876
1869 2697
545 5331
79603 3181
55486 2961
5245 57192
23047 5018
199777 9903
5291 23406
22926 2011
1454 56061
6897 4735
6778 8890
11057 9552
4189 4282
9500 9712
2185 6909
57192 11044
2167 10221
1869 51021
7247 2288
8202 10782
83448 8520
23291 9961
149233 2934
8438 7298
1875 9958
6776 10641
8607 9133
3895 79050
7090 7296
57684 976
8738 2673
10318 221
8480 65265
6505 55256
55634 54512
3446 4938
2230 2189
58477 23499
896 1026
286380 7298
25839 5822
11262 10732
25865 26020
121599 51031
4302 967
1645 7088
8349 8906
22938 79991
26993 5445
326 2222
6184 10294
128 9519
293 3815
6603 4312
5925 1917
949 727
1482 25966
23536 80212
7494 1301
7076 3956
3456 6382
7056 6881
22934 4597
637 51399
2203 10007
6829 1978
26523 8050
9341 25906
383 2547
56889 5286
10153 84549
5170 10123
1111 57761
4702 27095
23211 57192
3992 4860
10544 26278
598 26036
90678 7596
11007 23659
4860 11073
5018 10797
3880 5909
218 7422
8493 7494
25803 55974
3066 3329
11108 8870
54541 22974
3693 5331
3708 22908
22887 11320
3600 5111
2731 9897
55897 991
9641 25966
4016 481
6195 6990
169270 81929
10523 26959
4055 3815
6390 5831
51586 22796
23435 9232
2771 26577
9897 1978
1854 6611
2277 23597
4664 3838
4122 8140
79366 6184
9989 8518
345 10451
5629 9518
5440 28957
11340 55008
1891 6461
6928 10797
55129 8036
2302 976
3485 5096
6810 26001
10943 3856
3708 3735
4143 54504
221895 7249
6567 23089
5588 10285
5525 22934
64175 10904
8996 79073
10153 90861
54941 29082
79727 10797
5031 84890
7001 54505
9031 6284
28964 5831
9770 29902
23451 11325
4926 5720
5184 25796
85236 7392
8322 7045
1958 54475
9655 7086
678 51116
1184 79073
10914 9375
7994 2582
4087 9770
5092 51474
29978 51021
10873 4927
5019 7818
4718 10069
2767 51375
8872 11197
6389 23705
965 23014
3636 211
84823 5927
993 8851
2678 11197
4089 56937
114818 50810
27109 4017
8737 10801
7917 7298
9967 58533
3976 12
54472 51703
29982 26136
3755 79161
8784 80349
10293 355
4694 7015
3398 11200
4891 2064
1854 54819
79071 4118
2100 9518
3611 1808
84890 2171
5106 8694
84634 79850
2002 10525
2230 57050
4914 4605
10298 7031
112858 54205
6207 5588
51719 23097
83448 64943
140609 6915
388650 1161
2023 10302
4190 27068
51635 10550
10921 7106
8639 22976
8826 9821
51741 2523
5045 7298
9290 10237
23451 10818
780 55107
6591 26872
9451 54205
1595 102
25803 29087
6697 3206
2538 80347
7311 64429
10953 23512
253260 831
1643 8508
1287 54972
5331 5909
6309 7769
10174 51071
4968 824
6632 25888
9184 10180
537 873
81570 10885
1080 5971
5585 63874
10202 25987
23223 51510
4143 8321
345 51026
39 10123
7520 991
11031 1509
4616 1429
9961 51703
7913 23204
3117 6182
51160 5054
5690 4780
5228 7158
4734 54205
22827 10434
79600 11098
2078 1267
182 11188
2100 79947
162963 55129
50808 54504
2230 1663
4143 57192
5523 4738
111 10320
5824 79080
50 64763
139135 5641
6491 644
23081 1351
4329 23076
4254 6402
10084 8050
8554 3066
9308 2263
5446 10472
5690 27258
5868 91137
8914 5557
84844 81539
8703 55340
10769 4860
27243 10199
406 51021
9690 7167
11343 3934
23244 7846
55054 1033
3420 29083
3490 7422
26277 58478
39 10221
10623 5480
8193 387
11200 991
1045 3930
84365 26020
506 874
1525 1635
958 11068
1445 11331
7013 5690
257397 10610
29850 23585
5689 25913
22827 328
4609 23033
1019 10237
93487 6184
50604 4792
22794 23326
10524 4312
50604 23212
900 55179
6932 5715
8900 3122
6696 26520
2475 10038
2078 51282
149233 81831
11200 7846
8295 11065
10482 29796
6757 2886
51441 10765
604 3091
2617 389
51719 5054
4726 58472
6697 8050
3117 7045
7024 800
9451 55793
11083 7099
9638 5223
8833 10126
5698 10962
8833 3925
3622 27244
2104 23175
6446 57761
84547 102
136051 12
5029 7153
5690 7106
4087 1537
7079 23635
3988 1454
339906 9710
4016 4722
5434 55177
10284 5366
1154 5832
4191 6182
11244 991
2203 51422
55837 5018
3157 23558
54821 7311
5170 2185
639 2113
51160 8878
63933 4835
8565 9276
818 975
3572 1870
64858 7296
2623 8821
955 7167
1314 9833
5351 10559
10523 10818
51097 25825
1525 6696
140612 2878
11083 5971
11099 3934
3398 2954
54623 5872
3845 5467
63948 5287
433 10273
23475 8446
58472 22934
18 4794
7314 9518
2023 23378
5590 85377
5290 8869
3597 1399
4734 23089
831 8878
3458 874
1949 7105
1955 5269
23186 10320
8764 22818
51382 51290
23564 10190
4092 10541
811 26993
1525 114884
4864 55038
4915 4792
160851 991
23443 2592
94233 79090
6499 1066
4968 23597
10020 6723
4613 4172
55011 23161
10736 2131
6097 64061
2957 2582
11044 55290
22978 10535
5695 10434
966 1066
6184 10204
4790 9710
2735 23326
8803 79094
284086 79961
7077 387
3880 4208
6118 53916
3593 79073
2230 1398
6208 2274
51719 4118
58495 10818
353 1475
51021 10078
79080 10460
219 4282
5293 124583
22891 3098
10953 23162
6428 644
1948 5529
26993 27336
958 5720
84890 26872
6050 5719
23588 3913
533 1398
54496 2733
3456 85236
10020 528
9053 1070
11065 5547
216 123
64223 375346
2266 5691
4651 10434
29978 644
5291 54505
4605 7272
406 4707
26762 10973
6777 51170
1827 6697
10423 7431
5707 51646
56616 10298
7187 11344
3091 5223
3265 1802
3660 4938
89849 3312
253260 9552
1747 23368
5523 3614
7760 123
10793 11001
18 9375
23029 6790
527 5154
7251 23326
6856 51170
55890 873
5478 3315
10468 8440
3489 23378
150094 23659
10559 4939
51015 23089
23408 11041
79094 3162
9771 1738
23476 22794
4864 2790
6868 2778
4664 8409
115992 51021
3925 54892
164091 23200
5867 54726
22954 3956
8625 3490
167465 25793
23512 9519
9924 5223
1119 6881
57520 5423
3476 4282
6491 7018
57798 8800
10312 2736
11214 55847
1326 1019
28514 16
678 1021
1050 5585
83439 701
6714 79735
3055 10057
11245 7298
6788 9524
2678 1978
10891 642
23534 64080
2737 60481
3066 2342
9221 22984
80347 80746
3611 51495
5966 7846
3480 5950
5437 4282
58528 10190
9014 1490
10127 2185
3516 6697
3832 10320
1493 10954
10421 5058
28969 1994
55111 1022
51704 1213
6713 5211
1503 9070
291 7852
11083 22827
1062 55893
1738 22934
4609 79080
9249 29082
10616 6402
221692 7167
7272 5829
5883 64854
3725 26036
5253 25936
51026 4303
5695 29937
7917 5985
3456 1937
11007 999
1069 4927
83694 5982
3925 1070
23659 5223
7089 23647
100133941 23378
4048 200081
6419 9847
3673 5245
3456 54541
3856 9926
10352 2287
8325 25839
4200 79170
1969 203069
7431 79073
4151 8835
1647 10493
10013 8339
9441 9518
9900 1738
3109 10969
6203 10523
29102 10273
85236 8321
57459 57192
10732 4172
6829 2548
673 10190
3560 2736
5471 11167
2593 5831
1018 4850
9700 7469
847 7086
200081 6772
47 10928
6944 7088
127396 58533
399665 2171
25989 5291
8681 4200
10493 3206
84547 10146
1457 64943
7874 977
874 3611
7024 701
8517 9552
166647 51635
8193 3800
6659 2886
8727 1019
10250 3066
6196 261726
6478 23585
9488 6908
2115 26229
9380 991
11243 3508
51116 9276
29078 23312
10113 330
6418 6192
7771 4282
221895 16
9918 9813
7494 5092
5660 11119
4302 6509
23118 4482
124626 6119
51096 6192
7702 51004
151742 6192
3927 26018
339906 8050
9053 6192
976 56890
10488 392
1326 5216
39 29902
57147 4793
8324 1917
80204 23089
695 824
984 207
5092 200081
8644 10574
10969 11011
8702 56848
4233 1051
6657 868
340385 26520
3611 3678
292 4023
1027 1906
3242 3934
5202 23368
5934 8574
5603 6446
847 27346
10682 23326
3032 3028
3939 10190
6208 3551
9978 11041
30 9801
1026 4085
4286 5603
6845 84617
670 91298
64170 55177
5019 8343
5111 51116
10991 9842
51433 23029
7994 55038
10494 6278
1675 8569
6897 64428
55509 79728
1879 3553
2274 1052
378 8835
6118 81858
3551 84168
5610 6119
10473 29083
2583 3956
161725 5997
23149 58533
4212 23647
182 1646
3636 2065
694 10919
54469 5997
54386 27122
7188 24137
2627 201562
7280 5300
383 406
8738 5984
2185 5547
4695 5696
6182 7018
10057 55129
26086 51507
8655 3315
7752 55893
7311 8508
55129 231
167465 54499
1837 28962
5530 3956
1212 50853
8727 9833
11083 23476
53354 3934
596 3482
5579 7167
84547 4594
7358 53918
56731 387
1026 672
8850 8914
4728 7358
22887 7298
801 11197
2146 1891
6009 1917
2542 9961
10270 10921
5586 5909
10398 9903
7490 4282
2030 991
5573 23705
84823 11142
11343 58190
5223 57103
5927 3638
310 330
4143 6304
169270 22934
2553 813
23075 2852
51635 1892
9061 991
2033 182
23386 2745
6499 10776
1062 9020
6935 29911
203054 8518
51545 1978
162963 8140
2778 891
5608 26517
196 7431
54851 10318
2042 55893
7023 390
1153 6184
50604 2146
3566 4830
27347 4851
9451 81929
8737 4704
3298 10417
5900 4200
3775 5110
55223 5715
5827 5529
383 664
160 10494
4835 23212
5287 79709
386724 395
79145 387
2185 23670
2324 7086
8879 6839
5253 3714
5573 57092
8894 54541
7108 51569
23200 5860
6520 9518
5170 3065
10113 16
7965 3956
7416 10237
2762 23177
1843 2131
10972 729238
7089 58472
9924 30001
59348 1738
146540 10644
163071 6382
6727 5836
65094 23338
10398 63874
25925 291
7535 27122
144811 3956
23303 2771
2185 6386
9653 10146
10318 26036
26353 1465
5437 7076
6672 54504
9918 10162
7852 6402
8444 10434
2634 54438
10362 8396
3315 27346
4968 9451
9412 4193
3706 2288
471 6273
10013 4636
2876 388650
1445 2015
10939 2288
9966 3033
29079 10797
5423 4023
1019 4118
56848 3091
83550 7852
55556 1475
89765 23212
2946 9482
4299 84617
5460 54733
4087 10046
10250 847
3612 58472
847 90338
2548 392
635 23647
5371 1052
488 51385
1956 1978
139760 4927
1326 26517
10023 10362
1062 10493
64710 64167
25976 3988
1182 6450
10010 56654
5291 51005
29937 5331
4664 51385
9870 1848
2625 8651
28960 84890
4125 5827
8864 10682
2184 79143
3420 23585
3682 65057
6427 3338
8850 891
11031 26001
10868 55008
1509 10494
4286 55256
199704 158471
5747 23406
8239 840
2131 6832
26520 23670
23499 23646
8737 5901
1326 10523
1856 79096
7849 9221
54512 81542
5423 1058
10105 10007
23035 2131
930 51056
9817 1738
10664 9605
192669 51316
8702 5357
2109 5331
10327 2113
7311 6919
51451 8061
84936 23326
92595 57192
602 392
6723 1445
54850 5707
54957 26520
1728 4069
2673 10007
6097 29127
6185 55215
3827 2771
3566 55957
6301 1514
51704 79850
9589 63933
79947 5272
9710 5743
9900 10434
10769 2778
79187 54556
85236 7018
27125 2274
1036 9267
7984 26520
5434 7251
3925 8644
7088 6284
4763 3930
10525 39
81570 7128
8655 55215
4232 27242
83550 9641
8896 8569
55179 10797
5916 10318
79143 1738
223 6192
5460 10398
2831 4925
84328 22796
2992 10273
5430 23670
8639 200081
10600 4927
788 813
1390 23089
23512 5144
8444 4282
57211 23076
1984 6192
5526 22934
400 653784
50846 4118
54788 5092
51021 57192
1062 8974
6185 63874
91754 4232
5159 51053
80854 5479
5438 9100
5606 5111
2908 23536
6597 54962
7416 3383
708 10970
22807 5018
4850 11319
712 5883
3458 51367
5438 10285
55107 3329
2512 28969
10421 7296
162979 1022
25989 5438
7421 23406
3313 1892
4494 23378
27242 5827
27242 54541
284119 5588
340371 327
25797 1635
1456 994
348 5373
3109 2146
6194 1676
1487 2896
9133 9903
3689 23635
10481 23335
10525 23
5690 23383
11230 79590
162699 5891
873 10202
5709 2021
39 388650
2877 3945
89910 2582
8850 9133
4605 1475
8974 9833
9318 10320
4654 5468
9788 9869
10681 7905
8227 10557
9989 10054
6757 6402
5707 26227
8986 12
10641 90861
9783 5265
10555 4303
6188 9326
162963 9221
2195 3934
11180 55748
6207 10095
3476 9531
51001 7076
9868 5529
1978 54815
2222 8562
431707 9128
2185 10057
9774 2109
10733 79643
2132 4118
9748 6117
64170 868
39 5588
22818 29796
10544 55127
790 4830
5576 5796
1455 10695
5243 55347
6208 23406
51385 6390
2932 23647
1500 57192
6418 3956
3988 10273
4860 55620
319100 9690
2078 5588
23401 5796
5468 29082
9787 836
7538 10099
1843 684
117194 375346
5693 51021
4092 4833
162963 10797
25839 79947
4547 9518
7039 10057
7569 991
85366 5427
3320 22908
51635 2523
4191 8480
7157 5875
9770 3162
2634 11065
9246 10681
2623 23410
54805 133
79724 4791
9131 1666
4088 23089
57693 5111
3065 2582
54733 1465
182 6793
2625 2958
66008 9935
673 8897
563 10007
24148 4208
8900 23647
5018 26054
7538 994
7471 23406
2821 10057
1123 54505
8896 5525
10888 200734
5091 81539
79017 23242
6201 23139
11200 11142
6004 8440
80746 1022
23244 8867
166 55754
10146 4860
5883 8100
10444 6050
57616 51070
6196 57827
93185 11344
387 7074
3670 7153
5105 10057
2002 1647
1445 2287
3077 4001
7572 5971
5873 51181
9961 4172
10652 5216
10298 22841
8678 8893
140609 4776
3066 79947
54555 8569
26520 10493
8576 55768
60598 5950
223 10273
10460 124583
84547 3800
4547 65123
8644 25839
9867 9761
51335 9060
10732 1301
5737 10797
23046 9275
5045 9690
6427 11182
5720 25983
9159 7077
958 3914
5092 23530
1763 10046
375 3838
7543 27338
93594 51280
55311 10904
27154 10112
3480 54504
2100 6430
65243 5357
8549 7837
2956 9403
2034 991
4830 4710
2289 23512
154 23210
2581 5096
9474 8985
5883 26227
8833 1301
10988 58533
8651 12
8613 23383
10383 4282
3034 728661
3157 1212
23378 7376
1389 9581
51015 5529
5460 2065
80758 26136
9817 56889
31 80212
5111 670
2274 10329
1645 23585
51635 1788
11284 259266
7314 8050
6093 51382
8543 309
7337 23479
7386 3428
79080 4925
56940 57804
23196 1066
79947 25875
5590 25
7357 5018
8824 1509
4925 1479
226 7431
54850 6117
7004 1429
3094 1396
6845 4017
4694 9650
7150 3028
8050 599
5562 5902
64710 4303
221895 6839
4234 9053
3212 891
7692 23014
9112 140467
5424 55313
10058 10732
114026 54438
2781 26020
51160 4751
5606 154
9690 2817
2737 7167
22938 57140
11340 84617
285268 5601
6217 6915
29937 23130
9541 10417
25819 24137
22934 6396
2185 10007
7518 4118
54555 1459
27244 8754
83999 51293
9989 84164
60 9093
10000 8754
4602 6509
51741 10007
54658 10921
8324 23588
23200 51205
10146 91137
128674 1396
1212 79642
3265 23639
23761 10180
56731 87
55662 6709
51678 26001
995 4216
7391 10898
5913 1212
2243 57761
8727 84942
112858 26762
7188 975
23102 9518
5329 53838
5883 79823
7296 5110
4089 2335
2956 123803
3482 1955
5829 6507
3157 7485
7693 58533
9618 7031
3589 664
7165 6198
8826 9854
57787 847
26959 8821
206358 10046
2810 991
340371 113146
200879 55699
56922 291
64215 3454
1499 6199
90678 22796
847 3628
2004 10523
7184 22889
6829 8914
2004 11344
83550 3945
6647 669
527 4931
2030 23386
58478 5566
10775 6697
22943 2956
5629 8574
5867 27173
2861 54205
9249 3202
54850 51510
10007 6050
25865 2109
22978 12
5906 4478
28960 6157
10652 5927
163059 5641
27 8444
29102 5693
2254 3383
2817 1808
10400 124583
5763 10190
27032 4175
7536 10153
3636 55837
55818 348995
54106 23406
3383 10175
54556 6182
10048 8061
4833 58472
10914 157567
51002 102
83593 56654
1662 9787
259249 6804
51097 8050
9697 25906
51160 64342
7024 54432
3123 368
408 23378
23118 79073
9891 10857
6474 3988
9924 85236
11340 90480
3034 6622
7323 8508
3485 54438
5585 8451
5450 54504
3676 133
19 1051
1786 55247
6659 7982
53632 26872
788 2697
5681 29083
136259 9903
23211 51227
2778 6709
5879 994
10769 7846
2778 899
8611 3868
27020 1954
4173 7018
3458 9143
4046 6443
6418 27247
4968 2817
6184 3162
8804 896
2747 1021
151306 54442
1329 7086
3925 8682
10898 6603
10544 4602
23658 6284
6774 57037
7766 8243
26986 80097
1633 54980
8611 2817
54472 7071
84515 4282
2184 79080
5440 4697
9918 6382
958 3429
51804 831
8874 5331
533 5531
58508 5290
10892 2771
196 65993
572 388650
375449 3482
3416 54541
4691 5111
5423 3778
1647 79850
5478 1465
5127 54504
9354 1445
8550 3566
23149 7099
3482 8914
81579 50813
212 23076
5460 6839
10991 7103
54788 54386
23211 65123
115509 79902
6309 56270
7150 5058
639 4609
58495 26959
2235 54499
23493 10253
140609 3853
93134 26227
10013 6675
871 5641
7695 4282
2908 5019
84844 8649
1054 10733
2963 8869
8807 4172
3485 10644
637 5441
2542 3028
55165 4303
3215 9712
6194 9475
56670 4282
11331 22827
10613 3485
5534 28985
1028 1802
81579 3682
572 994
9709 7168
55818 1718
533 3156
55312 3162
6195 29082
80347 51293
9961 5018
6829 10352
652 9053
58497 23089
8508 6522
57157 10954
1316 56915
11214 1080
2287 5710
8623 200734
51002 124583
84878 3930
4331 6495
4175 22827
5737 22926
6282 23326
10270 991
5437 6709
51160 10765
639 55651
2931 2697
3516 25966
5695 3978
9817 7846
11057 78994
5015 991
2104 9289
501 5971
6790 5588
5293 10857
7048 3122
8892 2237
9175 23212
2230 1301
5209 3646
6309 10907
59286 64376
811 54478
55311 64080
10491 54205
84858 6304
1760 9183
57798 823
9826 6576
8226 10962
6194 10857
56654 5290
4149 6192
2735 22883
57048 124583
355 51021
7321 355
28969 149603
7494 9367
65125 55256
23522 63891
7020 9712
3895 3508
8644 4312
3017 29083
3567 54504
29915 23224
819 9518
5607 2669
571 7074
5660 10971
2099 29082
8727 23397
3985 11230
90861 7167
11014 29937
4087 54819
1647 466
998 4208
84678 1022
7046 3091
7057 10557
7398 23200
59352 9787
10397 23406
22877 11197
1376 10007
51105 9847
23239 23378
375318 6603
3456 3682
220 10610
127540 23210
3242 6416
6196 8821
5045 4502
27032 3915
5357 5715
84547 6499
355 5799
9653 23076
57019 994
83743 2817
6427 51409
571 54962
9404 10544
1045 3185
51804 29916
7296 2109
2263 7168
3235 2195
79073 9526
23139 57178
8574 10856
337867 116985
64170 4303
140609 3066
10352 2185
54496 55656
1837 6182
5663 10434
54941 10460
7570 9270
157 10057
3157 5108
129685 51714
9063 22889
84669 23647
1455 7153
9867 1677
93185 51024
10904 1870
545 6184
4486 80010
995 56997
11230 79073
23464 7277
488 3315
64121 7106
55011 1666
6928 4118
1045 51650
23 9915
9180 7296
10668 9926
4651 22794
501 11343
4092 5796
2627 8444
5031 10494
10010 2920
4781 6241
1017 64167
6804 23406
9801 200081
6520 332
3309 16
9217 11142
79177 5361
5581 54802
2050 3155
535 10904
92595 7837
5478 9552
2593 9738
1577 23588
501 64215
6776 58516
2634 8444
596 29095
1182 64135
23761 23588
5782 22974
10481 90861
84451 60493
5585 9886
7018 55324
55239 7296
162963 5696
1362 3226
10943 10362
3755 7268
340385 6427
3690 7298
9318 9533
10139 23647
10746 9847
8826 2690
27242 8895
22926 7018
3066 58478
10007 9712
6391 7074
9589 10493
5710 873
6721 835
4258 3315
1362 1066
6309 4074
3265 51362
1184 25
64786 4830
5930 1917
54555 1978
9337 1950
9697 8878
4707 2770
50808 4601
10450 10460
5073 9020
6696 948
7157 93129
4302 79961
5547 7913
5029 58478
1385 1605
5728 4931
5585 7103
873 9636
637 1755
51022 9592
84923 1213
8431 54499
5170 2770
339327 51495
124961 9410
10007 79707
203523 2954
5607 6047
55038 6192
4172 2769
22926 7015
6256 25949
9670 5019
650 9060
6657 6631
1119 1738
2771 26472
3957 387
27020 93081
5373 1891
7090 9688
596 7106
10559 9181
1036 1978
55176 124583
6240 57128
7546 22934
2627 23705
2896 23585
5019 25987
9687 22948
2534 11041
3280 10237
5373 56654
26147 5796
6794 12
26277 28998
355 57192
4176 9926
5110 9695
5612 55848
8202 55957
10775 7852
6256 207
64080 9805
5607 1978
5690 27032
874 81566
63933 5859
284086 54541
6621 23338
54677 9903
23326 5092
8644 4680
6776 7018
10007 11344
6672 7099
5925 994
11142 54994
6419 58478
3670 4830
1802 4860
5004 23670
5728 5286
10827 55008
50814 5211
6182 25793
9695 10617
89766 3856
717 6461
28960 23326
6548 3066
79759 11344
2494 4602
2287 8204
51776 5971
8772 4599
55129 9277
25839 5050
2760 8050
6850 6856
11007 3956
10113 10523
6617 1870
79724 11198
5110 9833
84617 5827
10921 6629
2925 26064
4000 4931
9453 10112
7984 6192
55163 55748
6196 10273
10252 10046
51586 8061
2683 6117
11344 64167
1389 29903
55234 9847
2879 1738
2623 80347
64215 6657
2762 10398
6778 11004
22955 81620
5688 991
3845 1808
5621 1808
84634 1022
4297 328
5432 10273
3737 5982
7100 22889
2188 3162
100133941 9275
10524 3930
7276 5438
93185 1066
22877 5693
892 5954
159296 7439
6117 7421
3157 9409
4609 29902
222611 402055
6016 1429
1316 9133
5073 5498
10247 39
9447 4118
23786 5927
79618 10190
6418 84159
55892 3454
4234 10669
135892 10221
10392 4830
5590 8731
275 1728
25803 78991
995 10285
55847 12
2153 9903
5873 55717
7803 977
174 85236
10671 5111
56848 8884
8974 9641
2295 10617
10914 23406
6427 55893
26986 7167
10771 4794
2185 10046
8829 5164
1070 10320
760 642
3656 6839
10694 5096
1036 23224
6857 5641
58528 5986
5723 57192
4637 5018
1643 51116
11230 51121
1837 4927
2842 5321
55082 6304
2266 23670
2946 23212
8702 6636
6643 26993
8495 54504
5605 7264
10523 4338
3689 8878
1978 3251
7157 64374
51335 6277
6774 7168
955 10681
6829 10212
7422 79921
9817 1666
8884 79833
7551 1958
54438 11230
6009 6990
595 10245
79902 4817
7360 1627
80230 22796
801 10494
22934 8861
4907 65108
9961 23097
51002 2961
8549 57761
10023 9518
9354 11197
2954 5467
375449 23204
7376 64429
2195 6182
55890 23326
2623 4297
2109 79073
51231 7980
11243 3161
8518 5636
1062 1788
5518 22796
7528 6813
5582 7086
1874 6182
10641 3098
3597 79850
9869 7358
222545 6301
10270 2073
9978 58472
147694 51001
836 143
151126 148022
4482 54800
51135 58478
2852 9181
221833 81544
5689 5289
1647 3280
5566 55179
7040 56654
8565 9842
7083 8284
25966 991
11336 10059
4931 10950
5728 23089
10450 8694
1389 4043
5873 23597
2946 81631
8720 5351
861 9787
4482 81556
23523 79143
9146 9086
4217 1033
5664 81605
55634 1808
5188 6812
54681 8061
84634 727
10092 3091
10113 7086
5230 63933
23131 2697
10732 23585
4864 51138
30849 332
836 9500
9874 3934
468 26136
4194 8050
694 9709
8625 5529
5918 200734
6689 9519
5962 7358
94235 23585
8295 3028
64764 2771
644 466
29102 23386
355 3052
293 9686
6626 1759
2155 1465
4200 10268
10252 3157
3122 6304
10247 10953
1869 3033
85004 5438
51564 29916
47 1454
200734 10417
340273 9847
2992 54733
221692 56848
558 80219
2242 8520
5993 51465
5796 2771
5580 375346
58495 1050
9589 1519
5867 9854
10554 51316
90678 3157
9097 23522
9989 1396
10287 10921
10206 22878
4851 6450
474 7159
7158 54205
5708 10273
8408 7088
5437 11041
11340 6304
23435 79643
4694 9053
3065 54386
26277 5747
64407 26520
55699 3934
2849 79921
9337 3454
993 5058
291 113791
56889 8754
4194 3162
54546 7307
695 25966
375318 1019
79724 5898
4204 2064
6829 51447
9759 1808
1026 10797
5223 23512
83448 27338
6857 54733
10013 27292
6337 5300
7077 22908
54512 2958
2534 5889
27243 8531
6118 4967
285268 2852
29911 6612
30849 10175
6182 1468
2908 6616
4780 51042
167465 6275
7486 29104
883 64080
6117 6277
22877 22827
5682 8574
81570 51071
5164 22827
290 7298
400 6301
6603 10451
23223 23288
8795 7538
26001 5357
10856 25901
51382 211
9738 9928
7468 23326
7301 207
26993 653784
6337 6117
5031 51021
63892 4501
3611 1454
7415 79947
3127 22934
9375 3930
3964 57761
55176 9761
11031 9128
5134 11098
22905 4118
1997 388650
5198 3930
4088 56650
6632 3628
3156 7076
4792 55620
23761 4644
2023 55608
1738 57192
6194 9851
8802 51569
57178 79643
27243 9766
8495 9488
5979 7167
10632 10617
10797 5216
7840 3988
23710 3988
4613 23029
3122 23659
10818 8985
6777 7106
2782 10915
350 9133
4792 79850
23314 10038
6097 55775
10856 11197
54472 146712
2950 54733
23210 5654
4891 2195
8766 25987
1655 2954
1212 1396
51385 148022
5223 1490
390 11200
11113 23670
5320 8321
148479 22926
6446 10969
51727 3978
3033 80212
50604 5111
387 81932
7040 11197
23658 60561
387509 332
2322 23271
148327 3066
1958 6347
146540 8869
3276 2771
50808 57406
54681 29925
9709 549
255738 6812
3485 8835
3992 8349
55890 23635
5690 55108
5688 22934
64425 6253
3476 5111
8714 26003
23344 79017
5695 7106
55662 54765
57474 1788
10523 3840
51588 6697
10206 79693
23475 8857
23476 10797
9891 85236
116443 7846
59352 8480
162655 55699
8727 5357
6657 55165
2864 26520
3358 79174
140609 57149
58190 8870
9326 2958
253260 390
5018 9903
8050 8703
116535 813
6697 51514
7936 57192
2064 2109
174 9903
10623 29103
2353 5585
695 1051
5253 2185
22889 8653
10641 7076
8435 3329
10481 211
79902 5827
5763 1831
5202 8821
23344 8834
4038 1021
5255 22948
3008 4282
7376 9686
284119 3315
10632 6696
387509 6696
84775 55699
3202 8891
717 11044
9697 4303
206358 11284
929 1026
7733 11197
5562 10818
7572 25966
4722 7846
11072 9212
3673 26520
2146 9695
54106 7298
2000 23326
57721 1445
4953 6117
5708 642
1312 9143
10444 1605
4351 57406
1154 8402
1054 63874
9601 90861
10939 991
51776 8443
2072 25987
54957 891
7913 26133
161725 3918
10392 10797
27297 29082
3242 81
5434 9929
5608 5111
3217 6988
5073 25843
2937 9695
26994 3315
3221 5829
8518 25966
51704 51024
54821 387
3932 22934
54861 1738
8403 1662
57167 991
6829 6304
205564 9133
23345 7431
10206 1978
4811 54205
11035 8900
375 10318
712 5925
4088 8346
115950 835
9262 29911
64127 6603
9319 56997
2782 10668
6827 79073
57474 9842
79145 7099
199704 10551
7444 1033
5645 10265
1525 2697
695 22948
10450 10818
9854 9641
4171 5096
5578 5092
25839 4794
23 291
9748 23207
4947 22837
7727 2548
678 51385
10783 54504
10206 2958
93185 54386
7018 4312
6714 9833
4791 2896
9097 10227
1454 27244
93 823
11344 3930
6768 991
8270 8266
58533 8312
54850 22950
874 55748
2778 51019
6419 5438
5202 11167
23029 9781
26472 10983
5645 718
4287 10298
23408 79961
2976 4118
7089 22887
8837 4118
6944 9540
5498 8520
149233 79735
54811 843
57521 7319
10327 4780
23291 57192
55818 633
2810 64167
340385 79707
10955 6192
7132 4940
1763 29082
3456 79947
55300 7031
84288 4864
22891 4282
383 142
8891 10797
64764 79019
9308 4478
7923 25980
10058 2961
1955 9296
7126 9805
3385 9709
4173 8985
375318 55723
64786 57154
10237 23269
1633 4303
10468 51495
998 55254
27231 6894
4233 29082
11164 6192
949 51075
1655 55256
283455 5496
9308 23212
23378 994
8444 6856
56139 54499
9604 11197
6201 9232
9475 991
2717 7159
6932 7106
26993 10907
11336 6182
2987 5255
169026 12
10827 404672
10289 10782
5534 22863
5159 5331
178 4851
55486 29081
25839 57016
27241 4478
4851 53343
7849 54148
7466 80742
7803 55008
80150 5216
148103 51599
1054 4850
51284 87
7994 22794
7013 55775
5608 1635
984 7128
57474 857
8892 7037
2195 26520
150094 56667
9807 51520
8322 26054
23566 8508
7444 7286
2322 23325
2100 54807
10868 54499
902 10190
2288 10320
2954 80152
8899 9625
8702 29929
7165 55177
2002 79143
10267 23705
1025 5427
11044 3074
8941 39
2100 7016
3755 6919
1432 10046
2059 23659
10813 2335
2153 27242
6598 5496
1195 8140
10127 10038
7013 5450
2976 54504
7358 23512
5891 1001
958 7130
23588 6390
4258 79071
10888 10551
4050 2222
8772 3659
121549 10057
2896 5236
55082 4023
4172 8208
4850 55699
55082 5111
998 8942
1026 83461
58478 642
7186 2764
11129 11197
2071 9143
10146 29926
5228 4927
29978 10150
3978 5743
59352 22934
140609 23597
6493 1950
1031 83461
5566 10390
6625 23326
2064 6670
